Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,T6
140,0,21.23,35.5,19.5,37,20.29,35.4,20.1,33.93333333,17.79,45.2,37.49,20.66666667,27.66666667,22.79,35.59,18.525,39.09,6.53E+00,765.8,72.33333333,2,64,1.80E+00,19.30282903,19.30282903,5.263333333
160,10,21.29,35.43333333,19.5,37,20.29,35.4,20.1,33.76,17.79,45.2,37.76666667,20.6,27.66666667,22.79,35.59,18.5,39.09,6.40E+00,765.85,72.5,2,64,1.70E+00,26.77531487,26.77531487,5.263333333
100,20,21.39,35.4,19.53333333,36.93333333,20.29,35.46666667,20.1,33.7,17.79,45.2,38.36,20.5,27.73,22.79,35.59,18.5,39.09,6.27E+00,765.9,72.66666667,2,64,1.60E+00,13.64699344,13.64699344,5.19
90,10,21.39,35.4,19.6,37,20.32333333,35.5,20,33.5,17.79,45.2,38.76666667,20.5,27.85666667,22.79,35.33333333,18.5,39.09,6.13E+00,765.95,72.83333333,2,64,1.50E+00,37.21440844,37.21440844,5.33
80,10,21.5,35.46666667,19.6,37,20.39,35.5,20,33.43333333,17.79,45.26,38.63333333,20.5,27.92666667,22.73,35.06666667,18.5,39.2,6.00E+00,766,73,2,64,1.40E+00,2.222353534,2.222353534,5.063333333
90,10,21.56666667,35.4,19.6,37,20.39,35.59,19.96333333,33.36333333,17.79,45.29,39.26333333,20.42666667,27.92666667,22.7,34.76,18.5,39.2,5.83E+00,766.05,74.5,2,62,1.53E+00,4.445490136,4.445490136,4.493333333
100,0,21.53333333,35.36333333,19.6,37.045,20.39,35.59,19.89,33.29,17.79,45.36333333,40.79,20.39,27.92666667,22.63333333,34.62666667,18.5,39.2,5.67E+00,766.1,76,2,60,1.67E+00,33.3704896,33.3704896,4.16
90,10,21.6,35.29,19.56666667,37.12666667,20.46333333,35.66333333,19.89,33.29,19.26333333,82.39333333,42.495,20.32333333,28.06666667,22.5,35.05666667,18.5,39.2,5.50E+00,766.15,77.5,2,58,1.80E+00,3.549130657,3.549130657,3.895
110,0,21.6,35.36333333,19.5,37.12666667,20.5,35.7,19.89,33.36333333,18.8225,75.6,44.69666667,20.29,28.1,22.5,35.92333333,18.5,39.2,5.33E+00,766.2,79,2,56,1.93E+00,42.92520252,42.92520252,3.663333333
90,0,21.53333333,35.29,19.46333333,37.36,20.5,35.76,19.89,33.53,18.63333333,63.26666667,45.96333333,20.2,28.1,22.56666667,36.5,18.5,39.2,5.17E+00,766.25,80.5,2,54,2.07E+00,25.65228915,25.65228915,3.59
80,10,21.5,35.495,19.32333333,37.63333333,20.39,35.73,19.89,33.66333333,18.7,55.96333333,46.86333333,20.2,28.16666667,22.5,36.76,18.5,39.2,5.00E+00,766.3,82,2,52,2.20E+00,33.47467117,33.47467117,3.56
70,0,21.5,35.7,19.26,38,20.39,35.79,19.89,33.93333333,18.76,52.69666667,47.39666667,20.2,28.23,22.5,37.3,18.5,39.2,4.92E+00,766.35,82.16666667,2,52,2.15E+00,42.60760893,42.60760893,3.433333333
50,0,21.5,35.76,19.2,38.19333333,20.39,35.93333333,19.89,34.06,18.79,49.73,49.06666667,20.13333333,28.29,22.56666667,37.63333333,18.5,39.2,4.83E+00,766.4,82.33333333,2,52,2.10E+00,36.95614851,36.95614851,3.29
30,10,21.39,35.79,19.1,38.53,20.39,36,19.89,34.23,18.79,48.06333333,50.79333333,20.1,28.39,22.5,37.93333333,18.5,39.2,4.75E+00,766.45,82.5,2,52,2.05E+00,47.67228051,47.67228051,3.43
20,10,21.39,35.79,19.03333333,38.59,20.29,36.03,19.89,34.42,18.85666667,46.76333333,51.83,20.1,28.59666667,22.5,38.06,18.5,39.16333333,4.67E+00,766.5,82.66666667,2,52,2.00E+00,44.09198469,44.09198469,3.8
30,0,21.39,35.9,18.89,38.62666667,20.29,36.16333333,19.82333333,34.53,18.79,45.82333333,51.75666667,20.1,28.82333333,22.5,38.39,18.5,39.09,4.58E+00,766.55,82.83333333,2,52,1.95E+00,43.40878715,43.40878715,4.06
70,0,21.32333333,35.96666667,18.82333333,38.76,20.2,36.23,19.89,34.62666667,18.85666667,45.03333333,51.39666667,20.1,29.03,22.5,38.79666667,18.5,39.23,4.50E+00,766.6,83,2,52,1.90E+00,28.82860001,28.82860001,4.156666667
50,0,21.29,36.09,18.79,38.96333333,20.13333333,36.29,19.82333333,34.62666667,18.85666667,44.56666667,50.53,20.1,29.13333333,22.39,38.96333333,18.5,39.36333333,4.63E+00,766.6,83.33333333,2,51,2.07E+00,43.91288244,43.91288244,3.963333333
50,0,21.23,36.09,18.73,39.22333333,20.16666667,36.4,19.79,34.7,18.82333333,44.16333333,51.36,20.1,29.32666667,22.39,39.22333333,18.5,39.4,4.77E+00,766.6,83.66666667,2,50,2.23E+00,40.32043281,40.32043281,3.76
40,0,21.2,36.23,18.6,39.32666667,20.16666667,36.46666667,19.79,34.7,18.82333333,43.89,52.16,20.1,29.42666667,22.29,39.45,18.5,39.425,4.90E+00,766.6,84,2,49,2.40E+00,36.88429235,36.88429235,3.566666667
40,10,21.2,36.29,18.6,39.46666667,20.2,36.5,19.79,34.7,18.89,43.63333333,53.26666667,20.1,29.56666667,22.2,39.62666667,18.5,39.5,5.03E+00,766.6,84.33333333,2,48,2.57E+00,24.48038459,24.48038459,3.163333333
50,0,21.1,36.43333333,18.5,39.59,20.13333333,36.5,19.79,34.76,18.82333333,43.3,54.86,20.1,29.7,22.2,39.83333333,18.5,39.5,5.17E+00,766.6,84.66666667,2,47,2.73E+00,24.94709754,24.94709754,3.03
40,0,21.1,36.5,18.42666667,39.59,20.1,36.46333333,19.76,34.79,18.85666667,43.02666667,56.6,20.03333333,29.7,22.16666667,40.3,18.5,39.56,5.30E+00,766.6,85,2,46,2.90E+00,3.829331335,3.829331335,3
50,0,21.06666667,36.56,18.39,39.7,20.1,36.59,19.7,34.79,18.85666667,42.9,58.7,20,29.82333333,22.1,40.63333333,18.5,39.59,5.18E+00,766.55,84.5,2.166666667,47,2.72E+00,30.4255623,30.4255623,3.095
50,0,21,36.56,18.32333333,39.76,20.1,36.53,19.7,34.79,18.79,42.66333333,59.46666667,20,29.89,22.1,41.86666667,18.5,39.66333333,5.07E+00,766.5,84,2.333333333,48,2.53E+00,21.97429151,21.97429151,3.333333333
50,0,20.89,36.59,18.2,39.79,20.1,36.59,19.7,34.79,18.79,42.53,59.89,20,30.03333333,22.03333333,42.26,18.5,39.7,4.95E+00,766.45,83.5,2.5,49,2.35E+00,14.35388484,14.35388484,3.626666667
30,0,20.89,36.66333333,18.1,39.93333333,20.1,36.59,19.7,34.79,18.79,42.4,59.96333333,20,30.1,22.03333333,42.86666667,18.5,39.7,4.83E+00,766.4,83,2.666666667,50,2.17E+00,22.30683774,22.30683774,3.76
20,0,20.89,36.7,18.1,40,20.2,36.59,19.7,34.86333333,18.79,42.295,59.56666667,20,30.2,22.03333333,43.26,18.5,39.7,4.72E+00,766.35,82.5,2.833333333,51,1.98E+00,25.04590658,25.04590658,3.833333333
30,0,20.82333333,36.7,17.96333333,40,20.13333333,36.59,19.6,34.79,18.79,42.2,58.82666667,19.89,30.29,22,43.76666667,18.5,39.76,4.60E+00,766.3,82,3,52,1.80E+00,49.32567335,49.32567335,3.566666667
50,10,20.79,36.7,17.89,40.06,20.1,36.59,19.6,34.79,18.79,42.09,59.19666667,19.89,30.35666667,22,43.96666667,18.5,39.79,4.28E+00,766.3,83,2.666666667,50.83333333,1.65E+00,43.38611769,43.38611769,3.133333333
40,0,20.7,36.73,17.85666667,40.06,20.1,36.66333333,19.6,34.82666667,18.79,42.09,60.39666667,19.89,30.5,21.89,44.23,18.5,39.79,3.97E+00,766.3,84,2.333333333,49.66666667,1.50E+00,12.70909647,12.70909647,2.933333333
60,0,20.7,36.79,17.79,40.06,20.03333333,36.62666667,19.6,34.9,18.79,42,60.73,19.89,30.5,21.89,44.36333333,18.5,39.82666667,3.65E+00,766.3,85,2,48.5,1.35E+00,18.41137854,18.41137854,2.663333333
50,0,20.7,36.79,17.79,40.12666667,20.1,36.76,19.6,34.9,18.79,42,61.39666667,19.89,30.6,21.89,44.59666667,18.5,39.9,3.33E+00,766.3,86,1.666666667,47.33333333,1.20E+00,36.77210275,36.77210275,2.53
60,0,20.7,36.79,17.73,40.26,20.1,36.79,19.6,34.9,18.73,41.9,62.16666667,19.82333333,30.6,21.89,44.79,18.5,39.9,3.02E+00,766.3,87,1.333333333,46.16666667,1.05E+00,12.53638938,12.53638938,2.363333333
50,0,20.6,36.7,17.7,40.43333333,20.1,36.73,19.6,34.9,18.79,41.82666667,62.76666667,19.79,30.6,21.79,44.79,18.5,39.9,2.70E+00,766.3,88,1,45,9.00E-01,19.63573919,19.63573919,2.23
40,0,20.6,36.7,17.63333333,40.5,20.1,36.76,19.5,34.9,18.76,41.79,63.23,19.79,30.6,21.79,44.79,18.5,40,2.58E+00,766.35,88,1.166666667,44.5,7.83E-01,8.900412603,8.900412603,2.06
50,0,20.56666667,36.79,17.6,40.5,20.1,36.76,19.5,34.9,18.7,41.79,63.62333333,19.79,30.7,21.79,44.9,18.5,40,2.47E+00,766.4,88,1.333333333,44,6.67E-01,11.83114051,11.83114051,1.933333333
40,0,20.5,36.79,17.53333333,40.56,20.2,36.79,19.5,34.9,18.7,41.73,64.4,19.79,30.76,21.79,44.9,18.5,40.03,2.35E+00,766.45,88,1.5,43.5,5.50E-01,41.0792371,41.0792371,1.76
50,10,20.5,36.79,17.5,40.62666667,20.2,36.79,19.5,34.9,18.7,41.79,64.8,19.79,30.73,21.73,45,18.5,40.09,2.23E+00,766.5,88,1.666666667,43,4.33E-01,21.12844009,21.12844009,1.7
30,0,20.5,36.86333333,17.42666667,40.62666667,20.2,36.82666667,19.5,34.9,18.7,41.7,66.345,19.79,30.79,21.7225,45,18.5,40.09,2.12E+00,766.55,88,1.833333333,42.5,3.17E-01,35.0078267,35.0078267,1.79
40,0,20.46333333,36.9,17.39,40.7,20.2,36.9,19.5,34.9,18.7,41.7,65.85666667,19.76,30.79,21.7,45.06,18.5,40.12666667,2.00E+00,766.6,88,2,42,2.00E-01,45.27265154,45.27265154,1.633333333
30,0,20.39,36.9,17.32333333,40.7,20.2,36.9,19.5,34.9,18.7,41.66333333,66.93,19.7,30.79,21.66666667,44.93,18.5,40.2,1.88E+00,766.5666667,88.66666667,2,40.83333333,1.83E-01,35.72598679,35.72598679,1.566666667
40,0,20.39,36.9,17.29,40.79,20.2,36.9,19.5,34.9,18.7,41.66333333,67.1,19.7,30.82333333,21.6,44.73,18.5,40.23,1.77E+00,766.5333333,89.33333333,2,39.66666667,1.67E-01,25.25297086,25.25297086,1.5
50,0,20.39,36.9,17.29,40.86333333,20.2,37.045,19.39,34.79,18.7,41.59,67.76666667,19.7,30.82333333,21.6,44.7,18.5,40.29,1.65E+00,766.5,90,2,38.5,1.50E-01,42.79015012,42.79015012,1.5
50,0,20.35666667,36.9,17.245,40.9,20.2,37.09,19.39,34.79,18.63333333,41.53,67.39666667,19.7,30.89,21.6,44.7,18.5,40.32666667,1.53E+00,766.4666667,90.66666667,2,37.33333333,1.33E-01,6.523081893,6.523081893,1.356666667
40,0,20.29,36.96666667,17.2,40.93333333,20.2,37.16333333,19.39,34.79,18.7,41.59,67.79666667,19.7,30.89,21.6,44.7,18.5,40.4,1.42E+00,766.4333333,91.33333333,2,36.16666667,1.17E-01,19.34251921,19.34251921,1.29
50,0,20.29,37,17.2,41,20.2,37.2,19.39,34.79,18.675,41.5675,68.23,19.6,30.82333333,21.53333333,44.7,18.5,40.4,1.30E+00,766.4,92,2,35,1.00E-01,40.20873791,40.20873791,1.23
60,10,20.29,37,17.2,41,20.26,37.26,19.39,34.79,18.66666667,41.5,68.75666667,19.6,30.89,21.5,44.7,18.5,40.46666667,1.25E+00,766.4,92.16666667,1.833333333,34.66666667,8.33E-02,29.05047467,29.05047467,1.23
50,0,20.29,37,17.13333333,41.06,20.29,37.32666667,19.32333333,34.79,18.66666667,41.46666667,68.19,19.6,30.89,21.5,44.7,18.5,40.5,1.20E+00,766.4,92.33333333,1.666666667,34.33333333,6.67E-02,31.16543193,31.16543193,1.066666667
60,0,20.2,36.9,17.1,41.09,20.29,37.4,19.35666667,34.79,18.6,41.4,68.19,19.6,30.89,21.39,44.59,18.5,40.56,1.15E+00,766.4,92.5,1.5,34,5.00E-02,19.90230206,19.90230206,1
40,0,20.2,36.9,17.1,41.09,20.29,37.4,19.29,34.79,18.6,41.4,68.12666667,19.6,30.96333333,21.39,44.79666667,18.5,40.59,1.10E+00,766.4,92.66666667,1.333333333,33.66666667,3.33E-02,31.59089349,31.59089349,0.866666667
50,0,20.2,37,17.06666667,41.09,20.29,37.46666667,19.34,34.845,18.6,41.4,67.79333333,19.6,31,21.39,45,18.5,40.59,1.05E+00,766.4,92.83333333,1.166666667,33.33333333,1.67E-02,47.2035795,47.2035795,0.733333333
50,0,20.13333333,37,17,41.03,20.29,37.4,19.29,34.79,18.6,41.4,67.89666667,19.53333333,31,21.39,45.13333333,18.5,40.59,1.00E+00,766.4,93,1,33,0.00E+00,30.16746353,30.16746353,0.466666667
30,0,20.1,36.9,16.96333333,41.12666667,20.29,37.46666667,19.29,34.79,18.6,41.4,67.62333333,19.5,31,21.46333333,45.26,18.5,40.66333333,7.83E-01,766.4333333,93.16666667,1,32.5,-1.83E-01,48.92675756,48.92675756,0.333333333
30,0,20.1,36.9,16.89,41.2,20.29,37.5,19.23,34.82666667,18.6,41.5,67.53,19.5,31,21.39,45.2,18.5,40.7,5.67E-01,766.4666667,93.33333333,1,32,-3.67E-01,31.26563001,31.26563001,0.166666667
20,0,20.1,36.9,16.89,41.23,20.29,37.5,19.23,34.82666667,18.6,41.5,67.545,19.5,31,21.39,45.2,18.5,40.76,3.50E-01,766.5,93.5,1,31.5,-5.50E-01,46.6950833,46.6950833,0
40,0,20.1,36.96666667,16.82333333,41.23,20.29,37.5,19.26,34.86333333,18.6,41.5,67.99,19.5,31,21.39,45.2,18.5,40.79,1.33E-01,766.5333333,93.66666667,1,31,-7.33E-01,19.06453059,19.06453059,-0.1
60,0,20,36.82666667,16.79,41.2,20.29,37.56,19.2,34.79,18.53333333,41.5,68.56,19.46333333,30.96333333,21.32333333,45.09,18.5,40.8175,-8.33E-02,766.5666667,93.83333333,1,30.5,-9.17E-01,38.67300504,38.67300504,0
50,0,20,36.9,16.73,41.2,20.29,37.53,19.2,34.79,18.56666667,41.5,68.96,19.39,30.89,21.32333333,45.03,18.5,40.9,-3.00E-01,766.6,94,1,30,-1.10E+00,34.87704336,34.87704336,0.066666667
40,0,20,36.86333333,16.7,41.29,20.29,37.53,19.2,34.79,18.5,41.5,68.29666667,19.46333333,30.96333333,21.29,45,18.5,40.9,-3.33E-01,766.6333333,94,1,26.83333333,-1.13E+00,45.92491435,45.92491435,-0.066666667
50,0,20,36.86333333,16.7,41.36333333,20.29,37.59,19.2,34.79,18.5,41.53,68.15666667,19.39,30.96333333,21.29,44.86333333,18.5,40.96666667,-3.67E-01,766.6666667,94,1,23.66666667,-1.17E+00,6.109723216,6.109723216,-0.2
40,0,19.96333333,36.9,16.66666667,41.4,20.29,37.53,19.2,34.79,18.5,41.59,68.59,19.39,31,21.23,44.59666667,18.5,41,-4.00E-01,766.7,94,1,20.5,-1.20E+00,43.28916803,43.28916803,-0.2
50,0,19.89,36.9,16.6,41.4,20.29,37.5,19.16666667,34.79,18.5,41.59,68.79666667,19.39,30.92666667,21.2,44.5,18.5,41.06,-4.33E-01,766.7333333,94,1,17.33333333,-1.23E+00,44.93943542,44.93943542,-0.2
50,0,19.89,36.9,16.6,41.4,20.29,37.56,19.1,34.79,18.5,41.59,69.16666667,19.39,31,21.2,44.5,18.5,41.09,-4.67E-01,766.7666667,94,1,14.16666667,-1.27E+00,20.48783357,20.48783357,-0.133333333
60,0,19.89,36.9,16.56666667,41.5,20.29,37.5,19.13333333,34.79,18.5,41.59,68.76,19.32333333,31,21.2,44.4,18.5,41.09,-5.00E-01,766.8,94,1,11,-1.30E+00,16.26465037,16.26465037,-0.266666667
50,0,19.89,36.82666667,16.5,41.56,20.29,37.56,19.2,34.79,18.5,41.59,69.53333333,19.29,31,21.2,44.32666667,18.5,41.12666667,-4.83E-01,766.8333333,94.66666667,1,10.33333333,-1.20E+00,47.34588002,47.34588002,-0.3
50,0,19.82333333,36.82666667,16.5,41.62666667,20.29,37.56,19.1,34.79,18.5,41.7,69.93333333,19.315,31,21.16666667,44.26,18.5,41.26,-4.67E-01,766.8666667,95.33333333,1,9.666666667,-1.10E+00,27.34343018,27.34343018,-0.366666667
40,0,19.79,36.86,16.5,41.76,20.29,37.59,19.1,34.79,18.46333333,41.73,70.06333333,19.32333333,31,21.1,44.2,18.5,41.23,-4.50E-01,766.9,96,1,9,-1.00E+00,22.39298,22.39298,-0.4
40,0,19.79,37.2,16.5,41.92666667,20.29,37.53,19.1,34.82666667,18.39,42.19666667,70.45666667,19.29,31,21.1,44.23,18.5,41.29,-4.33E-01,766.9333333,96.66666667,1,8.333333333,-9.00E-01,45.65370791,45.65370791,-0.333333333
30,10,19.79,37.4,16.5,42.26,20.2,37.36333333,19.1,34.9,18.29,43.13333333,70.96666667,19.29,31,21.1,44.43,18.5,41.29,-4.17E-01,766.9666667,97.33333333,1,7.666666667,-8.00E-01,27.53080827,27.53080827,-0.066666667
30,0,19.85666667,37.7,16.5,42.4,20.2,37.29,19.1,35.045,18.29,43.66,70.9,19.29,30.92666667,21.1,44.65666667,18.5,41.29,-4.00E-01,767,98,1,7,-7.00E-01,7.247753348,7.247753348,0
50,0,19.85666667,37.7,16.56666667,42.4,20.16666667,37.26,19.1,35.06,18.26,44.15666667,71.445,19.29,30.8,21.1,44.79,18.5,41.26,-1.33E-01,767.05,98.16666667,1,7.833333333,-4.00E-01,47.6045046,47.6045046,0.2
100,0,19.89,39.66333333,16.6,42.33,20.1,37.26,19.03333333,35,18.2,44.36333333,72.06333333,19.2,30.46333333,21.1,44.4,18.5,41.2,1.33E-01,767.1,98.33333333,1,8.666666667,-1.00E-01,25.75405528,25.75405528,0.533333333
70,0,19.89,40.46333333,16.6,42.92333333,20.1,37.29,19.19666667,35.23,18.2,44.53,72.26333333,19.2,30.32333333,21.1,43.92666667,18.53333333,41.06,4.00E-01,767.15,98.5,1,9.5,2.00E-01,45.09532586,45.09532586,0.666666667
50,0,19.89,39.56333333,16.73,42.79666667,20.1,37.23,19.59666667,35.49,18.2,44.66333333,72.59,19.16666667,30.26,21,43.33333333,18.6,40.93333333,6.67E-01,767.2,98.66666667,1,10.33333333,5.00E-01,35.99096725,35.99096725,1.033333333
50,0,19.89,39.03,16.85666667,42.59,20.1,37.2,19.82333333,35.4,18.2,44.79,72.73,19.1,30.2,21,43.06666667,18.6,40.86333333,9.33E-01,767.25,98.83333333,1,11.16666667,8.00E-01,17.150896,17.150896,1.293333333
50,10,19.89,38.63333333,16.92666667,42.23333333,20.1,37,19.89,35.26666667,18.2,44.79,73.16,19.1,30.2,20.92666667,43.2,18.625,40.74,1.20E+00,767.3,99,1,12,1.10E+00,36.21742452,36.21742452,1.633333333
60,0,19.89,38.3,17.06666667,41.69333333,20,36.79,19.92666667,35.2,18.13333333,44.93333333,73.49333333,19.1,30.2,21,43.06666667,18.7,40.19666667,1.57E+00,767.3333333,98.16666667,1,15.33333333,1.33E+00,43.07381712,43.07381712,1.9
50,0,19.89,38.06,17.36,41.03333333,20,36.86333333,20,35.26,18.13333333,45,73.79333333,19.1,30.2,21,42.93333333,18.7,39.56333333,1.93E+00,767.3666667,97.33333333,1,18.66666667,1.57E+00,18.10900178,18.10900178,2.3
50,0,19.89,37.8,17.63333333,40.42666667,20,36.9,20.1,35.56,18.1,44.9,74.06,19.1,30.2,21,43.1225,18.7,39.29,2.30E+00,767.4,96.5,1,22,1.80E+00,15.06295147,15.06295147,2.693333333
40,0,19.85666667,37.43,18.06666667,39.53333333,20,36.82666667,20.16666667,35.5,18.1,44.9,74.22666667,19.1,30.23,21.06666667,43.16333333,18.7,39.13333333,2.67E+00,767.4333333,95.66666667,1,25.33333333,2.03E+00,7.644309453,7.644309453,3.156666667
60,0,19.85666667,37.29,18.395,38.7225,19.945,36.745,20.23,35.29,18.1,44.86333333,74.36666667,19.1,30.29,21.1,43.26,18.7,39.06,3.03E+00,767.4666667,94.83333333,1,28.66666667,2.27E+00,12.64359088,12.64359088,3.49
70,0,19.79,36.9,18.72666667,37.95666667,19.89,36.52666667,20.29,35.23,18.1,44.79,74.15666667,19.1,30.29,21.1,43.12666667,18.7,39.12666667,3.40E+00,767.5,94,1,32,2.50E+00,36.52877507,36.52877507,3.86
70,10,19.79,36.76666667,18.89,36.92333333,19.82333333,35.93333333,20.39,35.09,18.05,44.745,73.89666667,19.1,30.35666667,21.2,42.86333333,18.7,39.2,3.68E+00,767.5,93.16666667,1,33.16666667,2.65E+00,9.990811825,9.990811825,4.126666667
90,0,19.79,36.26,18.96333333,36.39,19.7,35.59,20.39,35.03,18,44.66333333,73.39333333,19.1,30.39,21.2,42.73,18.7,39.46333333,3.97E+00,767.5,92.33333333,1,34.33333333,2.80E+00,8.831538854,8.831538854,4.463333333
110,0,19.79,36.12666667,19.03333333,35.86333333,19.63333333,35.46333333,20.39,34.86333333,18,44.53,72.39333333,19.15,30.4175,21.29,42.66333333,18.7,39.66333333,4.25E+00,767.5,91.5,1,35.5,2.95E+00,22.34882921,22.34882921,4.73
80,0,19.79,35.76,19.16666667,35.79,19.6,35.32666667,20.39,34.73,18,44.46666667,71.2,19.16666667,30.5,21.29,42.59,18.7,39.82666667,4.53E+00,767.5,90.66666667,1,36.66666667,3.10E+00,24.8700566,24.8700566,5.16
90,10,19.79,35.645,19.46,35.66333333,19.6,35.46666667,20.5,34.66333333,18,44.4,68.2,19.2,30.5,21.39,42.5,18.7,39.96666667,4.82E+00,767.5,89.83333333,1,37.83333333,3.25E+00,13.62702788,13.62702788,5.366666667
120,0,19.73,35.62666667,19.53333333,34.99666667,19.56666667,35.43333333,20.42666667,34.53,18,44.36333333,61.495,19.2,30.5,21.46333333,42.36,18.66666667,40,5.10E+00,767.5,89,1,39,3.40E+00,29.44819981,29.44819981,5.695
140,0,19.7,35.29666667,19.26,34.22333333,19.5,35.43333333,20.445,34.4,18,44.29,56.06333333,19.23,30.39,21.5,42.06,18.6,40,5.50E+00,767.5,85.5,1.166666667,42.66666667,3.15E+00,49.06722136,49.06722136,6.16
110,0,19.7,34.96333333,19.26,34.16333333,19.5,35.4,20.46333333,34.33333333,18,44.4,51.39666667,19.29,30.32333333,21.56666667,41.93333333,18.63333333,40.03,5.90E+00,767.5,82,1.333333333,46.33333333,2.90E+00,28.95233749,28.95233749,6.433333333
80,10,19.7,34.9,19.42666667,34.06,19.5,35.4,20.46333333,34.2,18,44.32666667,49.15666667,19.32333333,30.26,21.63333333,41.56,18.7,40.09,6.30E+00,767.5,78.5,1.5,50,2.65E+00,0.90996807,0.90996807,6.623333333
60,0,19.7,34.9,19.56666667,33.93333333,19.53333333,35.4,20.5,34.16333333,18,44.29,47.15666667,19.46333333,30.2,21.76,41.36,18.7,40.09,6.70E+00,767.5,75,1.666666667,53.66666667,2.40E+00,28.53600648,28.53600648,6.83
170,10,19.7,35.03,19.63333333,33.86,19.6,35.4,20.56666667,34.09,18,44.23,45.03,19.6,30.06666667,21.92666667,41.13333333,18.7,40.09,7.10E+00,767.5,71.5,1.833333333,57.33333333,2.15E+00,15.51363354,15.51363354,7.123333333
230,10,19.7,35.49,19.63333333,34,19.46333333,35.4,20.6,34,17.96333333,44.06,42.49666667,19.66666667,29.92666667,22.06666667,40.86,18.6,40,7.50E+00,767.5,68,2,61,1.90E+00,30.6116538,30.6116538,7.33
230,0,19.7,36.23333333,19.6,33.9,19.39,35.52666667,20.66666667,34.06,17.89,44,40.73333333,19.82333333,29.79,22.32333333,40.49666667,18.625,40.0225,7.67E+00,767.4666667,67.83333333,2.166666667,61.5,2.03E+00,7.032348111,7.032348111,7.66
300,10,19.7,35.96666667,19.6,33.9,19.42666667,35.53,20.7,34.29,17.89,43.96666667,37.73333333,19.96333333,29.66333333,22.53,39.89,18.7,40.03,7.83E+00,767.4333333,67.66666667,2.333333333,62,2.17E+00,29.72171152,29.72171152,7.866666667
290,0,19.79,38.49333333,19.7,33.93333333,19.5,35.59,20.76,34.29,17.89,43.9,36.1,20.1,29.46333333,22.73,39.52666667,18.7,39.96666667,8.00E+00,767.4,67.5,2.5,62.5,2.30E+00,26.41390385,26.41390385,8.033333333
180,10,19.85666667,41.56666667,19.7,34.13333333,19.53333333,35.76666667,20.79,34.09,17.89,43.9,35.69333333,20.16666667,29.32333333,22.85666667,39.26666667,18.7,39.82666667,8.17E+00,767.3666667,67.33333333,2.666666667,63,2.43E+00,36.69945664,36.69945664,8.233333333
140,10,20.03333333,41.76666667,19.76,34.6,19.6,36.02666667,20.79,34.03,17.89,43.96666667,32.26,20.39,29.13333333,23.05,39.045,18.7,39.76,8.33E+00,767.3333333,67.16666667,2.833333333,63.5,2.57E+00,6.004914339,6.004914339,8.226666667
160,0,20.1,39.83333333,19.7,34.26666667,19.7,36.1,20.89,33.96666667,17.89,44.09,32.66666667,20.46333333,29,23.36,38.83333333,18.7,39.7,8.50E+00,767.3,67,3,64,2.70E+00,3.975222062,3.975222062,8.433333333
200,10,20.2,38.56,19.7,34.09,19.7,35.76,20.82333333,33.82666667,17.89,43.96333333,31.29333333,20.63333333,28.85666667,23.63333333,38.62666667,18.7,39.66333333,8.55E+00,767.25,65.33333333,3,57,2.35E+00,13.50557882,13.50557882,8.63
210,10,20.26,38.63333333,19.76,34.12666667,19.76,35.7,20.79,33.7,17.89,43.69,30.83333333,20.76,28.73,23.79,38.4,18.7,39.59,8.60E+00,767.2,63.66666667,3,50,2.00E+00,35.85017008,35.85017008,8.763333333
130,0,20.32333333,40.9,19.76,34.46,19.82333333,36.03,20.79,33.76,17.89,43.59,27.76333333,20.86,28.5,23.85666667,38.32666667,18.73,39.5,8.65E+00,767.15,62,3,43,1.65E+00,19.57354364,19.57354364,8.83
130,10,20.46333333,40.16666667,19.79,35,19.89,36.36333333,20.89,34,17.89,43.59,27.35666667,21.075,28.4475,24.03333333,38.26,18.79,39.5,8.70E+00,767.1,60.33333333,3,36,1.30E+00,45.45943571,45.45943571,8.89
110,10,20.53333333,38.05666667,19.79,35,19.89,36.26,20.89,34.06,17.89,43.59,26.75,21.16666667,28.23,24.22666667,38.2,18.79,39.4,8.75E+00,767.05,58.66666667,3,29,9.50E-01,20.46812144,20.46812144,9.05
110,0,20.6,36.9475,19.7,34.13333333,19.89,35.92666667,20.89,34.16333333,17.89,43.53,26.42666667,21.32333333,28.16666667,24.42666667,37.96666667,18.79,39.32666667,8.80E+00,767,57,3,22,6.00E-01,16.11124688,16.11124688,9.19
90,0,20.6,36,19.7,33.8,19.89,35.52666667,20.89,34.0675,17.89,43.43,26.42666667,21.46333333,28.03333333,24.56666667,37.76666667,18.79,39.2,8.88E+00,766.9666667,56.66666667,3.166666667,22,6.17E-01,37.23483359,37.23483359,9.263333333
100,0,20.7,35.43,19.7,33.5,19.89,35.19333333,20.82333333,33.86,17.89,43.15666667,26.66666667,21.6,27.85666667,24.73,37.66333333,18.85666667,39.2,8.97E+00,766.9333333,56.33333333,3.333333333,22,6.33E-01,21.18643018,21.18643018,9.426666667
