Appliances,T2,T6
50,19.7,6.156666667
50,19.7,6.245
30,19.6,6.333333333
30,19.6,6.333333333
20,19.5,6.23
30,19.5,6.03
60,19.39,5.763333333
60,19.39,5.623333333
60,19.39,5.466666667
60,19.32333333,5.333333333
50,19.26,5.156666667
50,19.2,5.03
50,19.2,4.626666667
50,19.13333333,4.56
50,19.1,4.33
60,19.025,4.19
60,19,4
50,18.92666667,3.933333333
50,18.92666667,3.745
50,18.89,3.59
50,18.89,3.53
60,18.79,3.333333333
40,18.73,3
60,18.7,3.03
50,18.7,3.03
50,18.6,3.09
60,18.6,3.03
40,18.56666667,2.966666667
30,18.5,2.9
20,18.46333333,2.79
30,18.39,2.73
50,18.35666667,2.663333333
60,18.29,2.53
60,18.29,2.5
50,18.245,2.5
60,18.29,2.5
40,18.2,2.5
60,18.2,2.5
70,18.2,2.59
60,18.2,2.59
80,18.2,2.7
70,18.2,2.76
60,18.23,2.933333333
50,18.29,3.06
60,18.42666667,3.326666667
370,18.5,3.466666667
50,18.6,3.766666667
60,18.66666667,4.026666667
40,18.82333333,4.366666667
50,18.96333333,4.7
60,19.26333333,5.16
110,19.53,5.525
110,19.99333333,5.993333333
100,20.4975,6.6
110,20.99666667,6.933333333
100,21.36,7.333333333
90,21.56666667,7.466666667
380,21.86,7.793333333
440,22.13333333,8.26
110,22.36,8.733333333
90,22.56666667,9.26
70,22.73,9.366666667
50,22.85666667,9.566666667
40,22.92666667,9.793333333
50,23.06666667,10
50,23.06666667,9.926666667
50,23.06666667,10.12666667
50,23.1,10.3
60,23.1,10.43333333
60,23.1,10.55
30,23.1,10.66
40,23,10.66
20,23.06666667,11.06333333
30,23.05,11.32333333
50,23.1,11.69666667
50,23.1,12.03
60,23.06666667,12.56333333
50,23,12.69
60,22.96333333,12.92666667
50,22.89,12.92666667
60,22.89,13
40,22.89,13.2
40,22.79,13.63
60,22.73,13.63
50,22.7,13.53333333
60,22.63333333,13.6
50,22.6,13.46333333
50,22.53333333,13.2725
50,22.35666667,12.96
50,22.23,12.56666667
50,22.16666667,12.5
40,22.1,12.53333333
60,21.96333333,12.6
50,21.865,12.6
50,21.73,12.53333333
50,21.6,12.36
40,21.53333333,12.3
20,21.46333333,12.33
20,21.39,12.39
30,21.29,12.43333333
50,21.23,12.16666667
60,21.1,11.96333333
60,21.03333333,11.83
50,20.96333333,11.66
50,20.89,11.53333333
50,20.79,11.32333333
40,20.73,11.1425
50,20.66666667,10.92666667
50,20.6,10.73333333
50,20.5,10.53333333
60,20.5,10.36
50,20.46333333,10.22666667
60,20.32333333,10.06666667
50,20.29,9.926666667
40,20.2,9.763333333
50,20.2,9.63
40,20.1,9.5
50,20.03333333,9.426666667
50,20,9.36
30,19.92666667,9.226666667
30,19.89,9.066666667
30,19.89,9
40,19.79,8.963333333
60,19.79,8.8675
50,19.76,8.8
40,19.7,8.69
60,19.7,8.69
50,19.63333333,8.6
50,19.6,8.6
60,19.53333333,8.5
40,19.5,8.426666667
50,19.5,8.39
50,19.5,8.39
50,19.39,8.36
40,19.39,8.3
60,19.39,8.3
50,19.32333333,8.3
60,19.29,8.39
50,19.29,8.33
40,19.29,8.263333333
50,19.23,8.19
30,19.2,8.19
20,19.2,8.16
40,19.2,8.1
40,19.2,8.1
70,19.13333333,8.1
50,19.13333333,8
50,19.1,8
40,19.1,7.9
50,19.06666667,7.9
50,19,7.866666667
40,19,7.8
60,19,7.8
50,19,7.726666667
70,19,7.69
50,18.92666667,7.69
50,18.89,7.656666667
50,18.89,7.59
50,18.89,7.59
40,18.89,7.5
50,18.89,7.5
60,18.82333333,7.5
40,18.79,7.433333333
40,18.79,7.4
30,18.79,7.4
30,18.79,7.3
50,18.7,7.3
40,18.7,7.3
50,18.7,7.226666667
60,18.7,7.19
50,18.7,7.19
60,18.6,7.19
50,18.6,7.19
50,18.6,7.09
50,18.6,7.09
40,18.6,7.09
50,18.6,7.0675
50,18.6,7.06
50,18.6,7.09
50,18.5,7.03
60,18.5,7.09
50,18.5,7.09
50,18.5,7.19
40,18.5,7.263333333
20,18.5,7.433333333
30,18.5,7.56
30,18.5,7.726666667
50,18.5,7.866666667
60,18.5,8.033333333
50,18.5,8.233333333
50,18.6,8.533333333
60,18.6,8.66
40,18.6,8.866666667
50,18.6,9.025
50,18.63333333,9.233333333
50,18.7,9.6
50,18.73,10
60,18.79,10.3
50,18.79,10.43333333
50,18.79,10.56666667
50,18.82333333,10.56666667
40,18.89,10.56333333
50,18.89,10.82333333
40,18.96333333,10.96333333
30,19,10.83
40,19,10.83
30,19.03333333,10.96333333
40,19.1,11.06333333
50,19.15,11.26333333
50,19.13333333,11.42666667
50,19.2,11.56666667
50,19.36,12.54
50,19.56666667,13.36666667
50,19.63333333,13.7
60,19.76,13.92666667
50,19.89,13.86666667
50,19.96333333,13.82666667
50,20.03333333,14.23333333
40,20.16666667,14.26333333
50,20.2,14.32333333
50,20.26,14.8
60,20.29,14.72666667
70,20.29,14.8
80,20.32333333,14.72666667
70,20.39,14.32333333
60,20.42666667,14.32333333
40,20.5,14.8
30,20.5,14.66666667
30,20.575,14.75666667
40,20.6,14.96333333
70,20.6,14.745
60,20.6,14.72666667
60,20.6,14.8
60,20.53333333,14.66
60,20.5,14.6
60,20.5,14.23333333
50,20.39,14.1
60,20.39,14.03333333
60,20.39,14.16
60,20.39,14.3
70,20.29,14.36
60,20.29,14.5
60,20.29,14.5
50,20.23,14.26333333
50,20.2,14.19
60,20.13333333,14.09
50,20.1,13.69666667
60,20.025,13.5
70,20,13.5
50,19.89,13.445
40,19.89,13.36
30,19.85666667,13.22666667
40,19.79,13.06666667
50,19.79,12.92666667
60,19.73,12.86
50,19.7,12.66666667
70,19.63333333,12.46333333
60,19.6,12.33
60,19.6,12.06666667
60,19.56666667,11.92666667
50,19.5,11.89
60,19.5,11.89
60,19.42666667,11.86
50,19.39,11.8
50,19.39,11.66
60,19.39,11.53333333
70,19.315,11.46333333
60,19.29,11.4175
60,19.29,11.62666667
50,19.23,11.75666667
50,19.2,11.89
50,19.2,12.16666667
30,19.2,12.36
50,19.2,12.66666667
30,19.16666667,12.86
60,19.16666667,13
60,19.16666667,13.06666667
60,19.1,13.1
50,19.1,13.1
60,19.16666667,13.1
50,19.1,13.1
60,19.1,13.19
60,19.1,13.19
60,19.1,13.13
60,19.1,13.13
60,19.1,13.05
50,19.1,13
60,19.1,13
50,19.1,13
60,19.1,13
60,19.1,13
60,19.1,13.06666667
60,19.1,13.1
30,19.03333333,13.03333333
40,19.03333333,12.76333333
30,19.1,12.63
50,19.1,12.56666667
50,19.03333333,12.5
70,19.03333333,12.39
60,19.06666667,12.33
70,19.06666667,12.3
70,19,12.22666667
50,19,12.19
60,19,12.19
50,19,12.145
50,19,12
50,19,12
60,19,11.89
60,19,11.89
60,19,11.8
70,19,11.8
60,19,11.86
60,19,11.8
50,19,11.86
40,18.89,11.8
30,18.89,11.8
50,18.89,11.8
40,18.89,11.86
70,18.89,11.8
50,18.89,11.83
50,18.89,11.89
70,18.89,11.73333333
50,18.89,11.37
60,18.89,11.03333333
60,18.89,10.86
60,18.89,10.8
60,18.89,10.89
60,18.92666667,11.03
50,19,11.13
50,19,11.26333333
60,19,11.33
60,19.1,11.53
50,19.16666667,11.86666667
70,19.29,12.12666667
40,19.35666667,12.33
50,19.42666667,12.46333333
30,19.5,12.9
30,19.66333333,13.29333333
60,19.99666667,13.75666667
50,20.39333333,14.09
60,20.93333333,14.6
60,21.63,15.075
70,22.09666667,15.56
60,22.495,16.09666667
60,22.86,16.35666667
60,23.06666667,16.7
50,23.23,16.82666667
60,23.35666667,17.09666667
50,23.53333333,17.43
60,23.6,17.39
60,23.7,17.46333333
60,23.7,17.6
70,23.79,17.66666667
60,23.85666667,17.7
50,23.89,17.76
60,23.82333333,17.79
50,23.85666667,17.85666667
60,23.79,18.03333333
50,23.79,18.16666667
60,23.79,18.32333333
70,23.79,18.595
80,23.79,18.99666667
80,23.7,19.32333333
60,23.675,19.39
70,23.6,19.46333333
60,23.6,19.39
80,23.53333333,19.39
80,23.5,19.32333333
90,23.5,19.26333333
100,23.39,19.53
90,23.39,19.46333333
90,23.39,19.39
90,23.39,19.56666667
80,23.29,19.76
90,23.29,20.03333333
80,23.26,20.1
80,23.2,20.32333333
90,23.16666667,20.46333333
90,23.1,20.29333333
90,23.06666667,20.1
90,23,19.895
80,22.89,19.76333333
90,22.82333333,19.96333333
80,22.79,20.1
90,22.76,20.1
90,22.7,20.1
90,22.56666667,20.03333333
110,22.5,19.76
110,22.35666667,19.7
120,22.29,19.56666667
90,22.2,19.36
90,22.13333333,19.2
100,22.13333333,19.13333333
90,22.2,19
110,22.2,18.92666667
120,22.2,18.66666667
120,22.1,18.46
130,22.1,18.16666667
120,22,17.89333333
100,22,17.63333333
90,21.96333333,17.295
90,21.89,16.96
80,21.85666667,16.66666667
120,21.79,16.6
110,21.73,16.56666667
130,21.7,16.5
120,21.7,16.35666667
110,21.66666667,16.23
120,21.6,16.1
120,21.6,16.03333333
110,21.6,15.86
100,21.5,15.72666667
100,21.5,15.6
90,21.5,15.53333333
90,21.42666667,15.46333333
100,21.35666667,15.39
90,21.29,15.3
100,21.26,15.3
80,21.2,15.16
50,21.16666667,15.1
60,21.1,15.03333333
50,21.1,15
60,21.03333333,14.92666667
70,21,14.96333333
70,20.96333333,14.89
60,20.89,14.89
60,20.89,14.83
60,20.89,14.76333333
50,20.79,14.69
60,20.79,14.46333333
50,20.73,14.33
70,20.73,14.06666667
70,20.7,13.86666667
50,20.7,13.8
60,20.66666667,13.8
60,20.6,13.8
60,20.6,13.86
50,20.53333333,13.8
60,20.5,13.695
50,20.5,13.6
60,20.5,13.46333333
30,20.42666667,13.39
50,20.39,13.26333333
40,20.39,13.13
40,20.32333333,12.82333333
60,20.29,12.63
60,20.29,12.43333333
50,20.29,12.3
60,20.29,12.16
50,20.26,12.03333333
60,20.2,11.82333333
60,20.2,11.63
60,20.2,11.66666667
70,20.1,11.86
60,20.1,12.13
60,20.1,12.19
50,20.03333333,12.1
50,20,11.96333333
60,20,11.89
50,20,11.86
50,19.92666667,11.72666667
60,19.96333333,11.43333333
60,19.89,11.3
60,19.89,11.26333333
60,19.89,11.26333333
70,19.82333333,11.3
50,19.79,11.3
60,19.79,11.3
50,19.79,11.3
60,19.73,11.26333333
90,19.7,11.26333333
60,19.7,11.16
210,19.7,10.96
370,19.7,10.86
150,19.7,10.7175
60,19.7,10.63
90,19.7,10.63
70,19.7,10.63
80,19.7,10.5
60,19.7,10.5
50,19.7,10.5
70,19.7,10.56666667
250,19.76,10.66666667
750,19.79,10.86
530,19.79,11.03333333
320,19.79,11.16
270,19.79,11.56333333
290,19.92666667,11.82333333
300,20.06666667,12.4
240,20.26333333,12.93333333
220,20.53,13.69666667
120,20.76333333,14.09
120,21.09666667,14.65
380,21.46,15.03333333
720,21.66666667,15.16
470,21.89,15.03333333
350,21.96333333,15.16
320,22.1,15.19
260,22.16666667,15.13
270,22.23,15.46666667
140,22.315,15.72666667
150,22.39,15.72666667
790,22.39,16
730,22.46333333,16.03333333
380,22.5,16.1
320,22.5,16.49333333
360,22.5,16.76
280,22.36,16.82666667
320,22.32333333,16.96666667
270,22.46333333,17.29
180,22.5,17.29
110,22.5,17.295
560,22.5,17.3
630,22.56666667,17.56666667
400,22.5,17.89
300,22.42666667,17.82333333
310,22.26,17.29333333
320,22.26,17.1
270,22.29,16.85666667
210,22.29,16.73
100,22.29,16.72666667
720,22.26,16.46
900,22.2,16.83
760,22.29,17.69
700,22.29,17.9
660,22.29,17.49333333
440,22.29,17.13333333
450,22.29,16.8
310,22.29,16.49666667
330,22.29,15.96333333
270,22.29,15.8
260,22.29,15.77
260,22.23,15.16666667
260,22.2,14.53
270,22.2,14.53
280,22.2,14.83
150,22.2,15.03
120,22.2,15.19
150,22.13333333,15.13
140,22.1,14.86
190,22.075,14.72666667
120,22,14.39666667
120,21.89,13.99
90,21.89,13.5
110,21.79,13.1
100,21.73,12.39666667
110,21.7,11.99
100,21.63333333,11.53
90,21.6,11.25666667
100,21.53333333,10.9
90,21.5,10.69
100,21.42666667,10.63
80,21.39,10.46333333
100,21.32333333,10.33
80,21.29,10.16
60,21.23,10.1
50,21.16666667,10.06666667
70,21.1,10.06666667
60,21,10.1
60,21,10.03333333
60,20.89,10
80,20.79,10
80,20.79,9.89
70,20.7,9.83
80,20.63333333,9.69
70,20.6,9.63
60,20.53333333,9.6
70,20.5,9.6
60,20.42666667,9.6
60,20.39,9.6
60,20.32333333,9.533333333
70,20.29,9.5
60,20.29,9.5
60,20.2,9.533333333
50,20.2,9.66
60,20.2,9.69
50,20.13333333,9.63
60,20.1,9.463333333
50,20.1,9.33
70,20.1,9.066666667
60,20,9
60,20,8.86
60,19.96333333,8.8
60,19.89,8.83
70,19.89,8.9175
50,19.89,9
60,19.85666667,9.1
50,19.79,9.16
60,19.79,9.19
50,19.79,9.263333333
60,19.79,9.426666667
60,19.73,9.5
70,19.7,9.6
60,19.7,9.6
60,19.7,9.63
60,19.7,9.763333333
60,19.7,9.8
60,19.63333333,9.726666667
50,19.63333333,9.6
50,19.625,9.6
50,19.6,9.6
60,19.6,9.6
60,19.6,9.645
60,19.6,9.69
60,19.6,9.69
60,19.6,9.8
60,19.53333333,9.8
60,19.5,9.86
60,19.5,9.8
50,19.5,9.69
60,19.5,9.69
60,19.5,9.6
70,19.5,9.6
60,19.5,9.6
60,19.5,9.66
120,19.56666667,9.83
100,19.5,9.963333333
60,19.53333333,10.06333333
100,19.6,10.26333333
700,19.6,10.66666667
620,19.63333333,10.998
340,19.7,11.19
280,19.7,11.42666667
280,19.76,11.62666667
260,19.82333333,12.1
190,19.89,12.36
110,20.03333333,12.53333333
90,20.1,12.6
70,20.1,12.6
80,20.1,12.73333333
80,20.13333333,12.8
80,20.2,13.3
80,20.29,13.3
80,20.29,13.25666667
90,20.29,13.53
80,20.29,13.86666667
70,20.29,14.06666667
70,20.245,14.06666667
80,20.29,13.945
200,20.42666667,14.06666667
390,20.56666667,14.1
310,20.63333333,14.36
130,20.7,14.32333333
110,20.76,13.99
140,20.7,14.1
140,20.7,14.22666667
120,20.7,14.36666667
130,20.7,14.62666667
100,20.7,14.89
130,20.79,14.96333333
750,20.79,15.29333333
610,20.92666667,15.62666667
360,21.06666667,15.96333333
360,21.1,16.03
310,21.1,16.3425
270,20.85666667,16.36
270,20.79,16.1
240,20.89,16.275
150,21,16.72666667
100,21,16.96333333
110,21.03333333,16.63
100,21.1,16.575
120,21.1,16.76
100,21.03333333,16.56333333
90,21.13333333,16.23
240,21.2,15.89666667
390,21.2,15.35666667
180,21.2,15
160,21.2,14.92666667
250,21.2,14.89
150,21.13333333,14.83
150,21,14.76333333
390,21.03333333,14.69
380,21.1,14.8
300,21.13333333,14.72666667
260,21.13333333,14.645
580,21.13333333,14.63
730,21.2,14.76333333
450,21.26,14.86
310,21.29,14.6
380,21.29,14.17833333
460,21.29,13.84
480,21.29,13.40727273
500,21.29,13.19333333
170,21.29,12.9
410,21.26,12.41666667
140,21.2,12.11428571
90,21.1,11.725
80,21.1,11.36666667
90,21.1,10.9975
180,21.03333333,10.56333333
410,20.96333333,10.225
130,20.89,9.934
90,20.85666667,9.63
70,20.79,9.69
80,20.76,9.55
70,20.7,9.2725
70,20.7,8.99
70,20.6,8.763333333
70,20.6,8.563333333
70,20.56666667,8.252
50,20.5,7.862727273
50,20.46333333,7.649444444
70,20.39,7.455555556
50,20.35666667,7.466666667
50,20.29,7.23
50,20.2,7.03
50,20.13333333,6.73
40,20.1,6.53
60,20.03333333,6.263333333
50,20,6.263333333
60,19.92666667,6.333333333
50,19.85666667,6.466666667
60,19.79,6.5
60,19.76,6.475
50,19.7,6.26
50,19.6,6.06
50,19.56666667,5.933333333
50,19.5,5.8
50,19.5,5.8
50,19.42666667,5.833333333
60,19.39,5.9
60,19.32333333,5.763333333
50,19.35666667,5.69
50,19.29,5.56
60,19.26,5.5
40,19.2,5.366666667
60,19.2,5.226666667
40,19.13333333,5.226666667
50,19.1,5.366666667
50,19.1,5.53
50,19.06666667,5.59
60,19,5.463333333
60,19,5.3
50,19,5.226666667
60,18.945,5.366666667
40,18.89,5.56
50,18.89,5.69
50,18.85666667,5.896666667
50,18.79,6.26
50,18.79,6.526666667
60,18.85666667,6.76
50,18.79,6.966666667
60,18.79,7.123333333
50,18.79,7.19
60,18.79,7.333333333
50,18.79,7.4
50,18.79,7.433333333
40,18.79,7.5225
50,18.79,7.59
40,18.79,7.59
60,18.79,7.59
50,18.79,7.623333333
60,18.79,7.623333333
50,18.79,7.59
70,18.79,7.59
70,18.79,7.59
70,18.79,7.656666667
100,18.79,7.726666667
60,18.79,7.85
60,18.79,7.933333333
70,18.89,8.066666667
90,18.89,8.13
70,19,8.19
180,19.06666667,8.49
210,19.2,8.8675
130,19.2,9.126666667
80,19.32333333,9.46
80,19.39,9.733333333
80,19.56666667,10.13
70,19.82666667,10.59
90,20.29,10.96
60,20.29,11.16
60,20.245,11.49
80,20.29,11.82333333
80,20.29,11.9725
70,20.29,12
60,20.29,12
90,20.42666667,12.2
100,20.56666667,12.4
80,20.66333333,12.6
100,20.93,12.70833333
90,21.1,12.81666667
70,21.03333333,12.925
70,21,13.03333333
60,21,13.14166667
60,20.89,13.25
60,20.89,13.35833333
60,20.92666667,13.46666667
140,21,13.575
120,21.06666667,13.53285714
90,21,13.49071429
110,20.92666667,13.44857143
100,20.79,13.40642857
110,20.73,13.36428571
90,20.7,13.32214286
100,20.7,13.28
110,20.7,13.23785714
110,20.7,13.19571429
110,20.7,13.15357143
110,20.7,13.11142857
120,20.66666667,13.06928571
100,20.6,13.02714286
120,20.6,12.985
100,20.53333333,12.94285714
100,20.5,12.90071429
90,20.5,12.85857143
90,20.5,12.81642857
80,20.42666667,12.77428571
90,20.5,12.73214286
70,20.5,12.69
110,20.5,12.7175
70,20.39,12.66666667
90,20.39,12.39666667
100,20.35666667,12.13
90,20.29,11.76333333
110,20.29,11.47
150,20.29,11.13
130,20.29,11
110,20.29,11
100,20.32333333,11
90,20.32333333,11.06666667
100,20.29,11.19
240,20.29,11.26333333
470,20.29,11.16
100,20.29,10.96
100,20.26,10.89
420,20.2,10.83
320,20.2,10.06666667
100,20.2,9.46
110,20.2,9.39
150,20.16666667,9.256666667
160,20.1,8.896666667
140,20.06666667,8.63
130,20,8.5
130,19.96333333,8.323333333
130,19.89,8.13
110,19.85666667,7.966666667
120,19.79,7.9
130,19.79,7.866666667
130,19.73,7.8
110,19.7,7.656666667
80,19.63333333,7.53
30,19.6,7.466666667
50,19.53333333,7.333333333
40,19.5,7.156666667
60,19.42666667,7.03
50,19.39,6.933333333
50,19.32333333,6.933333333
50,19.29,6.8
50,19.2,6.66
50,19.2,6.545
50,19.16666667,6.475
60,19.1,6.295
50,19.1,6.165
70,19.03333333,6.156666667
50,19,6.234
60,18.92666667,6.33
40,18.89,6.42
60,18.89,6.549444444
50,18.82333333,6.618571429
60,18.82333333,6.59
50,18.79,6.354
60,18.79,6.0475
60,18.73,5.86
50,18.73,5.626666667
60,18.7,5.433333333
40,18.7,5.156666667
50,18.6,5.03
50,18.6,4.9
50,18.6,4.7975
60,18.56666667,4.591818182
60,18.5,4.53
60,18.5,4.515
50,18.42666667,4.466666667
60,18.39,4.405555556
50,18.39,4.35
50,18.35666667,4.238888889
50,18.29,4.152222222
50,18.29,3.982222222
50,18.29,3.890833333
50,18.2,3.863333333
30,18.2,4.123333333
40,18.2,4.263333333
30,18.13333333,4.3
50,18.1,3.985625
50,18.1,3.936363636
50,18.1,3.8175
60,18.075,3.663333333
50,18,3.59
60,18,3.656666667
50,18,3.79
60,17.96333333,3.59
50,17.89,3.491333333
60,17.89,3.356
40,17.89,3.266666667
50,17.85666667,3.61
50,17.85666667,3.7
50,17.79,3.79
60,17.79,3.632857143
70,17.79,3.5
120,17.79,3.5
70,17.82333333,3.545
90,17.89,3.663333333
60,17.89,3.926666667
70,17.96333333,4.19
80,18,4.33
290,18.075,4.996666667
70,18.16666667,5.263333333
400,18.29,5.620729167
70,18.35666667,5.978125
200,18.53333333,6.335520833
220,18.66666667,6.692916667
40,18.82333333,7.0503125
40,18.96333333,7.407708333
40,19.39333333,7.765104167
60,19.72666667,8.1225
210,20.13333333,8.245
390,20.26,8.48
100,20.56666667,9.028571429
50,20.82666667,9.974
50,21.1,10.16714286
40,21.1,10.436
50,21.26333333,11.07142857
40,21.46333333,11.354
50,21.53333333,11.44
60,21.675,11.56
50,21.76,11.89571429
50,21.92666667,12.136
60,22,12.36714286
50,22,12.56
50,22.06666667,12.66428571
40,22.1,12.6
50,22.1,12.46714286
50,22,12.216
50,22,12.19571429
50,22.03333333,12.68
30,22.1,13.09571429
30,22.1,13.278
30,22.1,13.21142857
40,22.06666667,12.31
50,22.06666667,12.16125
50,22.13333333,12.78571429
60,22.2,12.84
60,22.1,12.66428571
50,22.1,12.636
50,22,12.60857143
50,21.96333333,12.156
50,21.89,11.86428571
50,21.89,12.38
50,21.82333333,12.5
40,21.76,12.138
60,21.7,11.76857143
60,21.7,12.12
50,21.76,12.56166667
50,21.79,12.75666667
50,21.79,12.96333333
50,21.7,12.73333333
50,21.63333333,12.53333333
40,21.56666667,12.22666667
50,21.5,12.36
50,21.46333333,12.03
50,21.39,11.945
60,21.35666667,12.03
50,21.29,12.1
50,21.29,11.9
40,21.2,11.5
50,21.13333333,11.5
40,21.1,11.2
50,21.03333333,10.86666667
50,20.89,10.60545455
50,20.82333333,10.435
60,20.7,10.30666667
90,20.7,10.16916667
90,20.6,10.03166667
90,20.53333333,9.849333333
110,20.5,9.667
110,20.42666667,9.484666667
130,20.39,9.302333333
140,20.32333333,9.12
110,20.29,9.066666667
120,20.23,8.793333333
130,20.2,8.433333333
120,20.2,8.226666667
120,20.1,8.066666667
120,20.1,8
120,20.03333333,7.866666667
110,20,7.7725
80,19.92666667,7.623333333
70,19.89,7.56
70,19.82333333,7.45
70,19.79,7.2975
70,19.79,7.19
70,19.76,7.156666667
50,19.7,7.09
50,19.6,7
50,19.6,7
50,19.5,7
50,19.5,7
60,19.39,7
40,19.39,7
30,19.35666667,7
20,19.29,7
30,19.26,7
70,19.2,7.045
50,19.2,7
60,19.16666667,6.966666667
60,19.1,6.833333333
60,19.1,6.656666667
50,19.03333333,6.59
50,19,6.56
50,19,6.56
40,18.96333333,6.726666667
60,18.89,6.866666667
50,18.89,6.866666667
60,18.89,6.726666667
60,18.79,6.526666667
60,18.79,6.26
50,18.79,5.73
50,18.79,5.396666667
50,18.7,5.06
50,18.7,4.998
50,18.66666667,5.09
50,18.6,5.026666667
60,18.6,4.76
60,18.56666667,4.59
50,18.5,4.73
50,18.5,5.063333333
60,18.5,5.304166667
50,18.46333333,5.545
40,18.39,5.656666667
40,18.39,5.5
40,18.39,4.96
30,18.29,4.73
40,18.29,4.59
50,18.29,4.433333333
60,18.29,4.16
50,18.26,3.9
50,18.2,3.76
50,18.2,3.6525
50,18.2,3.545
60,18.13333333,3.59
60,18.125,3.626666667
50,18.1,3.833333333
50,18.1,4.16
60,18.1,4.433333333
50,18.1,4.963333333
50,18.16666667,5.296666667
50,18.23,5.693333333
80,18.29,6.093333333
110,18.32333333,6.333333333
60,18.39,6.466666667
50,18.53333333,6.76
60,18.66666667,7.166666667
40,18.79,7.793333333
60,18.85666667,8.2
60,18.82333333,8.666666667
240,18.96333333,9.2725
330,19.32333333,9.963333333
80,19.39,9.89
50,19.42666667,10.05
90,19.725,10.9
100,20.06666667,11.43333333
70,20.2,11.83
110,20.2,12.09
100,20.23,12.39
110,20.29,12.53
190,20.32333333,12.9
480,20.53,13.1
440,20.96,14.145
280,21.16666667,14.154
140,21.29,13.75428571
100,21.29,13.76
120,21.39,14.16714286
160,21.39,14.39
90,21.39,14.354
100,21.39,13.89857143
190,21.29,13.394
130,21.23,13.15875
100,21.2,13.495
200,21.2,14.01
400,21.2,14.414
190,21.29,14.645
150,21.23,14.85142857
130,21.29,15.02
110,21.29,14.745
140,21.29,14.06571429
110,21.23,13.38
110,21.16666667,13.5
80,21.1,13.26571429
70,21.1,13.318
80,21.1,13.5
90,21.06666667,13.25285714
100,21,13.14
100,20.96333333,13.396
140,20.89,13.49714286
720,20.85666667,13.06
640,20.79,12.76428571
330,20.7,12.32
300,20.63333333,11.92142857
300,20.6,12.29
280,20.675,12.6
330,20.7,12.82142857
270,20.7,13.158
260,20.7,13.36428571
480,20.7,13.256
330,20.7,13.11285714
300,20.7,13.118
440,20.7,13.19
440,20.6,12.956
760,20.6,12.71857143
710,20.5,12.654
390,20.56666667,12.62571429
120,20.6,12.42
140,20.6,12.14
130,20.5,11.876
140,20.5,11.47142857
190,20.39,11.19
150,20.39,10.98
140,20.35666667,10.696
140,20.29,10.46857143
130,20.23,10.19
130,20.2,10.04
130,20.13333333,9.85
150,20.1,9.67875
120,20.1,9.571428571
130,20.06666667,9.39
120,20,9.297142857
120,19.96333333,9.19
130,19.89,9.125714286
90,19.89,8.854
70,19.89,8.626666667
60,19.85666667,8.426666667
60,19.79,8.16
40,19.76,7.966666667
60,19.7,7.866666667
40,19.66666667,7.8
50,19.6,7.9
60,19.56666667,7.9
40,19.4725,7.933333333
40,19.39,8
40,19.35666667,7.966666667
40,19.29,7.76
40,19.29,7.45
40,19.23,7.126666667
50,19.2,6.933333333
40,19.13333333,6.526666667
50,19.1,6.26
50,19.03333333,6.06
60,19,6.06
50,19,6.19
50,18.89,6.263333333
50,18.89,6.333333333
50,18.85666667,6.4
50,18.79,6.3
40,18.79,6.226666667
50,18.73,5.993333333
50,18.7,5.66
60,18.7,5.23
60,18.65,4.896666667
40,18.6,4.495
60,18.53333333,4.156666667
50,18.5,3.963333333
50,18.5,3.863333333
50,18.42666667,3.79
50,18.42666667,3.59
50,18.39,3.53
50,18.32333333,3.363333333
60,18.29,3.29
50,18.23,3.29
60,18.2,3.23
50,18.2,3.163333333
50,18.1,3.163333333
40,18.1,3.23
50,18.06666667,3.23
50,18,3.163333333
40,18,3.0425
70,17.92666667,2.826666667
50,17.945,2.633333333
50,17.89,2.5
60,17.89,2.4
50,17.79,2.326666667
50,17.79,2.29
40,17.76,2.23
50,17.7,2.29
50,17.7,2.29
40,17.7,2.29
50,17.7,2.23
60,17.7,2.326666667
50,17.7,2.526666667
60,17.7,2.826666667
40,17.73,3.026666667
30,17.79,3.595
70,17.82333333,4.226666667
40,17.89,4.766666667
50,17.92666667,5.43
50,18.1,5.956666667
60,18.26,6.666666667
210,18.32333333,7.266666667
320,18.46333333,7.93
70,18.6,8.396666667
110,18.6,8.93
130,18.63333333,9.323333333
70,18.7,9.826666667
60,18.82333333,10.29333333
70,18.96333333,10.69666667
